"playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"pennicl01",2012,1,"OAK","AL",125,418,50,90,18,2,6,28,15,6,35,90,0,2,5,2,1
"peraljh01",2012,1,"DET","AL",150,531,58,127,32,3,13,63,1,2,49,105,3,2,1,2,20
"perezsa02",2012,1,"KCA","AL",76,289,38,87,16,0,11,39,0,0,12,27,3,1,0,3,14
"peterbr01",2012,1,"MIA","NL",84,241,29,47,9,3,0,17,8,2,25,58,0,1,5,1,3
"phillbr01",2012,1,"CIN","NL",147,580,86,163,30,1,18,77,15,2,28,79,2,8,3,4,19
"pierrju01",2012,1,"PHI","NL",130,394,59,121,10,6,1,25,37,7,23,27,0,4,17,1,4
"pierzaj01",2012,1,"CHA","AL",135,479,68,133,18,4,27,77,0,0,28,78,5,8,1,4,8
"plouftr01",2012,1,"MIN","AL",119,422,56,99,19,1,24,55,1,3,37,92,0,4,0,2,9
"podsesc01",2012,1,"BOS","AL",63,199,19,60,7,0,1,12,8,2,6,35,0,1,8,2,3
"polanpl01",2012,1,"PHI","NL",90,303,28,78,15,0,2,19,0,0,18,25,1,2,4,1,7
"poseybu01",2012,1,"SFN","NL",148,530,78,178,39,1,24,103,1,1,69,96,7,2,0,9,19
"pradoma01",2012,1,"ATL","NL",156,617,81,186,42,6,10,70,17,4,58,69,2,2,4,9,19
"preslal01",2012,1,"PIT","NL",104,346,46,82,14,7,10,25,9,7,18,72,0,2,4,0,5
"pujolal01",2012,1,"LAA","AL",154,607,85,173,50,0,30,105,8,1,52,76,16,5,0,6,19
"quentca01",2012,1,"SDN","NL",86,284,44,74,21,0,16,46,0,1,36,41,2,17,0,3,6
"raburry01",2012,1,"DET","AL",66,205,14,35,14,0,1,12,1,1,13,53,0,2,1,1,7
"ramiral03",2012,1,"CHA","AL",158,593,59,157,24,4,9,73,20,7,16,77,2,4,4,4,15
"ramirar01",2012,1,"MIL","NL",149,570,92,171,50,3,27,105,9,2,44,82,3,12,0,4,14
"ramirha01",2012,1,"MIA","NL",93,353,49,87,18,2,14,48,14,4,37,72,1,3,0,2,11
"ramirha01",2012,2,"LAN","NL",64,251,30,68,11,2,10,44,7,3,17,60,3,3,0,1,6
"ransoco01",2012,2,"MIL","NL",64,168,18,33,7,0,6,26,0,1,23,79,0,0,3,0,5
"rasmuco01",2012,1,"TOR","AL",151,565,75,126,21,5,23,75,4,3,47,149,5,7,2,4,7
"reddijo01",2012,1,"OAK","AL",156,611,85,148,29,5,32,85,11,1,55,151,8,2,1,4,15
"reverbe01",2012,1,"MIN","AL",124,511,70,150,13,6,0,32,40,9,29,54,0,3,6,4,8
"reyesjo01",2012,1,"MIA","NL",160,642,86,184,37,12,11,57,40,11,63,56,9,0,5,6,10
"reynoma01",2012,1,"BAL","AL",135,457,65,101,26,0,23,69,1,3,73,159,2,6,0,2,19
"riosal01",2012,1,"CHA","AL",157,605,93,184,37,8,25,91,23,6,26,92,3,4,0,5,18
"riverju01",2012,1,"LAN","NL",109,312,30,76,14,0,9,47,1,3,18,35,1,3,0,6,15
"rizzoan01",2012,1,"CHN","NL",87,337,44,96,15,0,15,48,3,2,27,62,1,3,0,1,7
"roberry01",2012,1,"ARI","NL",83,252,28,63,9,0,6,34,6,3,22,45,1,0,2,4,10
"roberry01",2012,2,"TBA","AL",60,187,23,40,10,0,6,18,4,3,18,47,0,1,1,2,3
"robinsh01",2012,1,"SLN","NL",102,166,20,42,8,0,3,16,1,0,14,32,2,0,0,1,5
"rodrial01",2012,1,"NYA","AL",122,463,74,126,17,1,18,57,13,1,51,116,3,10,0,5,13
"rodrise01",2012,1,"TBA","AL",112,301,36,64,14,1,6,32,5,0,27,75,1,3,8,3,7
"rolensc01",2012,1,"CIN","NL",92,294,26,72,17,2,8,39,2,1,30,62,0,3,0,3,5
"rolliji01",2012,1,"PHI","NL",156,632,102,158,33,5,23,68,30,5,62,96,2,0,2,3,9
"rosarwi01",2012,1,"COL","NL",117,396,67,107,19,0,28,71,4,5,25,99,2,1,0,4,10
"rossco01",2012,1,"BOS","AL",130,476,70,127,34,1,22,81,2,3,42,129,3,3,1,6,11
"rossda01",2012,1,"ATL","NL",62,176,18,45,7,0,9,23,1,0,18,60,0,0,0,2,5
"ruggiju01",2012,1,"MIA","NL",91,288,38,90,23,1,13,36,14,8,29,84,0,0,1,1,6
"ruizca01",2012,1,"PHI","NL",114,372,56,121,32,0,16,68,4,0,29,50,6,16,0,4,6
"rutlejo01",2012,1,"COL","NL",73,277,37,76,20,5,8,37,7,0,9,54,0,4,0,1,8
"ryanbr01",2012,1,"SEA","AL",141,407,42,79,19,3,3,31,11,5,44,98,0,5,8,6,4
"saltaja01",2012,1,"BOS","AL",121,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4,5
"sanchga01",2012,1,"MIA","NL",55,183,12,37,10,0,3,17,1,0,12,36,1,0,0,1,7
"sanchhe01",2012,1,"SFN","NL",74,218,22,61,15,0,3,34,0,0,5,52,0,1,0,3,8
"sandopa01",2012,1,"SFN","NL",108,396,59,112,25,2,12,63,1,1,38,59,4,1,0,7,13
"santaca01",2012,1,"CLE","AL",143,507,72,128,27,2,18,76,3,5,91,101,4,3,0,8,21
"santira01",2012,1,"DET","AL",93,228,19,47,7,1,2,17,1,0,20,39,1,5,5,1,7
"saundmi01",2012,1,"SEA","AL",139,507,71,125,31,3,19,57,21,4,43,132,0,1,1,1,6
"schafjo02",2012,1,"HOU","NL",106,313,40,66,10,2,4,23,27,9,36,106,3,3,6,1,3
"schiena01",2012,1,"SFN","NL",77,175,15,44,4,5,5,16,3,2,18,36,2,1,0,2,1
"schumsk01",2012,1,"SLN","NL",107,272,37,75,14,4,1,28,1,1,27,50,2,0,3,2,6
"scottlu01",2012,1,"TBA","AL",96,314,35,72,22,1,14,55,5,0,21,80,3,5,0,4,9
"scutama01",2012,1,"COL","NL",95,377,47,102,16,3,4,30,7,3,27,35,0,4,4,3,5
"scutama01",2012,2,"SFN","NL",61,243,40,88,16,1,3,44,2,1,13,14,0,0,6,6,7
"seageky01",2012,1,"SEA","AL",155,594,62,154,35,1,20,86,13,5,46,110,1,5,2,4,9
"simmoan01",2012,1,"ATL","NL",49,166,17,48,8,2,3,19,1,0,12,21,1,1,0,3,5
"smithse01",2012,1,"OAK","AL",125,383,55,92,23,2,14,52,2,2,50,98,7,5,0,3,4
"smoakju01",2012,1,"SEA","AL",132,483,49,105,14,0,19,51,1,0,49,111,2,1,0,2,12
"snydech02",2012,1,"HOU","NL",76,221,23,39,8,0,7,24,0,0,33,70,4,4,0,0,5
"solando01",2012,1,"MIA","NL",93,285,29,84,11,3,2,28,7,0,21,58,1,2,3,5,5
"soriaal01",2012,1,"CHN","NL",151,561,68,147,33,2,32,108,6,2,44,153,5,7,0,3,18
"sotoge01",2012,1,"CHN","NL",52,176,26,35,6,1,6,14,0,0,19,35,1,2,0,0,6
"spande01",2012,1,"MIN","AL",128,516,71,146,38,4,4,41,17,6,47,62,0,0,4,1,10
"stantmi03",2012,1,"MIA","NL",123,449,75,130,30,1,37,86,6,2,46,143,9,5,0,1,5
"stewaia01",2012,1,"CHN","NL",55,179,16,36,5,2,5,17,0,3,21,46,4,2,0,0,5
"stubbdr01",2012,1,"CIN","NL",136,493,75,105,13,2,14,40,30,7,42,166,0,2,6,1,2
"suzukic01",2012,1,"SEA","AL",95,402,49,105,15,5,4,28,15,2,17,40,4,0,0,4,10
"suzukic01",2012,2,"NYA","AL",67,227,28,73,13,1,5,27,14,5,5,21,1,2,5,1,2
"suzukku01",2012,1,"OAK","AL",75,262,19,57,15,0,1,18,1,0,9,53,0,3,2,2,3
"sweenry01",2012,1,"BOS","AL",63,204,22,53,19,2,0,16,0,0,12,43,0,1,1,1,1
"swishni01",2012,1,"NYA","AL",148,537,75,146,36,0,24,93,2,3,77,141,2,4,1,5,9
"tabatjo01",2012,1,"PIT","NL",103,333,43,81,20,3,3,16,8,12,29,58,0,6,6,0,7
"teixema01",2012,1,"NYA","AL",123,451,66,113,27,1,24,84,2,1,54,83,1,7,0,12,11
"tejadru01",2012,1,"NYN","NL",114,464,53,134,26,0,1,25,4,4,27,73,0,5,3,2,9
"theriry01",2012,1,"SFN","NL",104,352,45,95,16,1,0,28,13,5,24,47,1,1,4,3,12
"tholejo01",2012,1,"NYN","NL",104,321,24,75,15,0,1,21,0,0,27,50,6,1,4,1,12
"torrean02",2012,1,"NYN","NL",132,374,47,86,17,7,3,35,13,5,52,90,2,3,1,2,9
"torreyo01",2012,1,"TEX","AL",49,161,16,38,8,0,3,12,1,1,14,31,0,2,3,2,2
"troutmi01",2012,1,"LAA","AL",139,559,129,182,27,8,30,83,49,5,67,139,4,6,0,7,7
"trumbma01",2012,1,"LAA","AL",144,544,66,146,19,3,32,95,4,5,36,153,3,4,0,2,12
"tulowtr01",2012,1,"COL","NL",47,181,33,52,8,2,8,27,2,2,19,19,1,2,0,1,7
"turneju01",2012,1,"NYN","NL",94,171,20,46,13,1,2,19,1,1,9,24,0,4,0,1,9
"ugglada01",2012,1,"ATL","NL",154,523,86,115,29,0,19,78,4,3,94,168,5,10,0,3,8
"uptonbj01",2012,1,"TBA","AL",146,573,79,141,29,3,28,78,31,6,45,169,0,1,4,8,13
"uptonju01",2012,1,"ARI","NL",150,554,107,155,24,4,17,67,18,8,63,121,5,5,0,6,7
"uribeju01",2012,1,"LAN","NL",66,162,15,31,9,0,2,17,0,1,13,37,0,2,1,1,6
"utleych01",2012,1,"PHI","NL",83,301,48,77,15,2,11,45,11,1,43,43,7,12,0,6,4
"valbulu01",2012,1,"CHN","NL",90,265,26,58,20,0,4,28,0,2,36,55,1,0,0,2,6
"valdejo02",2012,1,"NYN","NL",94,191,28,46,9,1,8,26,10,3,10,44,0,2,3,0,2
"valdewi01",2012,1,"CIN","NL",77,194,15,40,4,0,0,15,3,1,8,36,0,0,5,1,4
"venabwi01",2012,1,"SDN","NL",148,417,62,110,26,8,9,45,24,6,41,94,2,5,5,2,2
"vicieda01",2012,1,"CHA","AL",147,505,64,129,18,1,25,78,0,2,28,120,0,6,0,4,18
"victosh01",2012,1,"PHI","NL",101,387,46,101,17,5,9,40,24,4,35,49,1,2,5,2,4
"victosh01",2012,2,"LAN","NL",53,208,26,51,12,2,2,15,15,2,18,31,0,4,4,1,1
"vizquom01",2012,1,"TOR","AL",60,153,13,36,5,1,0,7,3,2,7,17,0,0,1,2,5
"vottojo01",2012,1,"CIN","NL",111,374,59,126,44,0,14,56,5,3,94,85,18,5,0,2,8
"walkene01",2012,1,"PIT","NL",129,472,62,132,27,0,14,69,7,5,47,104,1,2,1,8,11
"wallabr01",2012,1,"HOU","NL",66,229,24,58,10,1,9,24,0,0,18,73,1,6,0,1,2
"weeksje01",2012,1,"OAK","AL",118,444,54,98,15,8,2,20,16,5,50,70,0,5,9,3,5
"weeksri01",2012,1,"MIL","NL",157,588,85,135,29,4,21,63,16,3,74,169,2,13,0,2,9
"wellsca01",2012,1,"SEA","AL",93,285,42,65,12,3,10,36,3,0,26,80,0,4,1,0,3
"wellsve01",2012,1,"LAA","AL",77,243,36,56,9,0,11,29,3,1,16,35,0,1,0,2,5
"werthja01",2012,1,"WAS","NL",81,300,42,90,21,3,5,31,8,2,42,57,2,1,0,1,3
"wietema01",2012,1,"BAL","AL",144,526,67,131,27,1,23,83,3,0,60,112,4,4,0,3,17
"wiggity01",2012,1,"PHI","NL",125,315,40,74,11,0,11,43,1,0,37,81,2,2,0,6,5
"willijo03",2012,1,"MIN","AL",145,519,85,135,30,1,35,110,3,2,76,141,4,14,0,6,15
"wilsobo02",2012,1,"LAA","AL",75,171,19,36,5,0,3,13,0,0,15,33,0,1,13,1,7
"wisede01",2012,2,"CHA","AL",45,163,20,42,7,1,5,22,12,4,9,40,0,1,0,3,1
"wrighda03",2012,1,"NYN","NL",156,581,91,178,41,2,21,93,15,10,81,112,16,3,0,5,15
"youklke01",2012,2,"CHA","AL",80,292,47,69,8,1,15,46,0,0,37,69,2,13,0,2,6
"youngch04",2012,1,"ARI","NL",101,325,36,75,24,0,14,41,8,3,36,79,0,2,0,0,4
"youngde03",2012,1,"DET","AL",151,574,54,153,27,1,18,74,0,2,20,112,1,7,0,7,20
"younger03",2012,1,"COL","NL",98,174,36,55,7,2,4,15,14,2,13,31,0,4,5,0,1
"youngmi02",2012,1,"TEX","AL",156,611,79,169,27,3,8,67,2,2,33,70,3,1,0,6,26
"zimmery01",2012,1,"WAS","NL",145,578,93,163,36,1,25,95,5,2,57,116,8,2,0,4,20
"zobribe01",2012,1,"TBA","AL",157,560,88,151,39,7,20,74,14,9,97,103,7,3,2,6,13
"ackledu01",2013,1,"SEA","AL",113,384,40,97,18,2,4,31,2,3,37,72,1,1,4,1,6
"adamsma01",2013,1,"SLN","NL",108,296,46,84,14,0,17,51,0,1,23,80,0,0,0,0,9
"alonsyo01",2013,1,"SDN","NL",97,334,34,94,11,0,6,45,6,0,32,47,5,2,0,7,9
"altuvjo01",2013,1,"HOU","AL",152,626,64,177,31,2,5,52,35,13,32,85,5,2,4,8,24
"alvarpe01",2013,1,"PIT","NL",152,558,70,130,22,2,36,100,2,0,48,186,7,4,0,4,16
"amarial01",2013,1,"SDN","NL",146,368,35,87,14,4,5,32,4,2,22,57,1,2,3,1,7
"andruel01",2013,1,"TEX","AL",156,620,91,168,17,4,4,67,42,8,52,97,1,4,16,6,19
"aokino01",2013,1,"MIL","NL",155,597,80,171,20,3,8,37,20,12,55,40,1,11,8,3,9
"arciaos01",2013,1,"MIN","AL",97,351,34,88,17,2,14,43,1,2,23,117,0,4,0,0,4
"arenano01",2013,1,"COL","NL",133,486,49,130,29,4,10,52,2,0,23,72,1,1,2,2,16
"arencjp01",2013,1,"TOR","AL",138,474,45,92,18,0,21,55,0,2,18,148,0,3,0,2,8
"ariasjo01",2013,1,"SFN","NL",102,225,17,61,9,2,1,19,1,0,4,33,1,1,4,2,4
"ascheco01",2013,1,"PHI","NL",50,162,18,38,8,1,5,22,1,0,15,43,3,1,0,1,1
"avilaal01",2013,1,"DET","AL",102,330,39,75,14,1,11,47,0,0,44,112,0,1,1,3,10
"avilemi01",2013,1,"CLE","AL",124,361,54,91,15,0,9,46,8,5,15,41,0,3,7,8,11
"aybarer01",2013,1,"LAA","AL",138,550,68,149,33,5,6,54,12,7,23,59,1,3,8,5,14
"bakerje03",2013,1,"TEX","AL",74,154,21,43,8,0,11,21,1,0,18,48,1,2,0,1,5
"barmecl01",2013,1,"PIT","NL",108,304,22,64,15,0,5,23,0,0,14,70,3,2,9,1,5
"barnebr02",2013,1,"HOU","AL",136,408,46,98,17,1,8,41,11,11,21,127,0,8,6,2,5
"barneda01",2013,1,"CHN","NL",141,501,49,104,25,1,7,41,4,2,36,64,5,6,4,6,22
"bautijo02",2013,1,"TOR","AL",118,452,82,117,24,0,28,73,7,2,69,84,2,3,0,4,13
"bayja01",2013,1,"SEA","AL",68,206,30,42,6,0,11,20,3,1,26,62,1,2,1,1,6
"beckhgo01",2013,1,"CHA","AL",103,371,46,99,22,1,5,24,5,1,28,56,2,4,1,4,10
"beltbr01",2013,1,"SFN","NL",150,509,76,147,39,4,17,67,5,2,52,125,4,6,1,3,4
"beltrad01",2013,1,"TEX","AL",161,631,88,199,32,0,30,92,1,0,50,78,12,7,0,2,17
"beltrca01",2013,1,"SLN","NL",145,554,79,164,30,3,24,84,2,1,38,90,1,1,1,6,12
"berkmla01",2013,1,"TEX","AL",73,256,27,62,10,1,6,34,0,0,38,52,3,0,0,0,7
"bernaro01",2013,1,"WAS","NL",85,152,18,27,6,1,2,6,3,0,12,44,1,2,1,0,4
"betanyu01",2013,1,"MIL","NL",137,391,35,83,15,1,13,46,0,0,14,71,3,1,0,3,9
"biancje01",2013,1,"MIL","NL",100,236,22,56,8,1,1,25,4,4,11,46,0,1,2,2,4
"blackch02",2013,1,"COL","NL",82,246,35,76,17,2,6,22,7,0,7,49,0,3,2,0,1
"blancgr01",2013,1,"SFN","NL",141,452,50,120,17,6,3,41,14,9,52,95,4,1,3,3,10
"blankky01",2013,1,"SDN","NL",88,280,31,68,14,0,8,35,1,1,21,85,1,5,0,2,2
"bonifem01",2013,1,"TOR","AL",94,262,33,57,16,1,3,20,12,6,13,66,0,2,3,2,3
"bonifem01",2013,2,"KCA","AL",42,158,21,45,6,2,0,11,16,2,17,37,0,0,3,1,1
"bourjpe01",2013,1,"LAA","AL",55,175,26,48,3,3,3,12,6,0,10,43,0,6,4,1,8
"bournmi01",2013,1,"CLE","AL",130,525,75,138,21,6,6,50,23,12,40,132,0,2,5,3,2
"brantmi02",2013,1,"CLE","AL",151,556,66,158,26,3,10,73,17,4,40,67,1,4,3,8,11
"brantro01",2013,1,"MIA","NL",67,223,11,47,9,0,1,18,0,0,15,53,1,2,0,3,8
"braunry02",2013,1,"MIL","NL",61,225,30,67,14,2,9,38,4,5,27,56,7,0,0,1,8
"brownan02",2013,1,"NYN","NL",68,150,16,34,5,0,7,24,1,0,13,44,0,0,2,0,3
"browndo01",2013,1,"PHI","NL",139,496,65,135,21,4,27,83,8,3,39,97,5,1,0,4,5
"bruceja01",2013,1,"CIN","NL",160,626,89,164,43,1,30,109,7,3,63,185,13,2,0,5,9
"buckjo01",2013,1,"NYN","NL",101,368,38,79,11,0,15,60,2,1,29,99,4,8,0,2,12
"butlebi03",2013,1,"KCA","AL",162,582,62,168,27,0,15,82,0,0,79,102,11,3,0,4,28
"byrdma01",2013,1,"NYN","NL",117,425,61,121,26,5,21,71,2,4,25,124,2,7,1,6,6
"cabreas01",2013,1,"CLE","AL",136,508,66,123,35,2,14,64,9,3,35,114,1,8,6,5,10
"cabreev01",2013,1,"SDN","NL",95,381,54,108,15,5,4,31,37,12,41,69,0,2,10,1,1
"cabreme01",2013,1,"TOR","AL",88,344,39,96,15,2,3,30,2,2,23,47,0,0,2,3,7
"cabremi01",2013,1,"DET","AL",148,555,103,193,26,1,44,137,3,0,90,94,19,5,0,2,19
"cainlo01",2013,1,"KCA","AL",115,399,54,100,21,3,4,46,14,6,33,90,2,4,0,6,10
"calhoko01",2013,1,"LAA","AL",58,195,29,55,7,2,8,32,2,2,21,41,0,1,0,5,6
"callaal01",2013,1,"LAA","AL",86,294,32,74,13,0,5,36,0,2,34,22,2,0,3,5,8
"callaal01",2013,2,"OAK","AL",50,159,20,43,7,0,5,22,0,0,19,25,0,1,0,1,4
"canoro01",2013,1,"NYA","AL",160,605,81,190,41,0,27,107,7,1,65,85,16,6,0,5,18
"carpema01",2013,1,"SLN","NL",157,626,126,199,55,7,11,78,3,3,72,98,1,9,3,7,4
"carpmi01",2013,1,"BOS","AL",86,216,34,64,18,2,9,43,1,0,22,67,0,2,0,3,3
"carroja01",2013,1,"MIN","AL",59,191,21,44,6,0,0,9,2,0,13,35,0,1,1,0,2
"cartech02",2013,1,"HOU","AL",148,506,64,113,24,2,29,82,2,0,70,212,1,4,0,5,8
"castiwe01",2013,1,"CHN","NL",113,380,41,104,23,0,8,32,2,0,34,97,3,11,1,2,13
"castrja01",2013,1,"HOU","AL",120,435,63,120,35,1,18,56,2,1,50,130,3,2,0,4,4
"castrst01",2013,1,"CHN","NL",161,666,59,163,34,2,10,44,9,6,30,129,0,7,1,1,21
"cespeyo01",2013,1,"OAK","AL",135,529,74,127,21,4,26,80,7,7,37,137,5,5,0,3,8
"chaveen01",2013,1,"SEA","AL",97,266,22,71,10,0,2,14,1,3,9,31,1,0,3,1,9
"chaveer01",2013,1,"ARI","NL",80,228,28,64,14,2,9,44,1,0,19,45,4,1,0,5,7
"chiselo01",2013,1,"CLE","AL",94,289,30,65,17,0,11,36,1,0,16,56,0,2,1,0,8
"choosh01",2013,1,"CIN","NL",154,569,107,162,34,2,21,54,20,11,112,133,5,26,3,2,3
"coghlch01",2013,1,"MIA","NL",70,195,10,50,10,3,1,10,2,0,17,43,1,1,0,1,2
"colabch01",2013,1,"MIN","AL",55,160,14,31,3,0,7,17,0,1,20,58,0,1,0,0,5
"congeha01",2013,1,"LAA","AL",92,233,23,58,13,1,7,21,0,1,17,61,2,4,0,1,6
"corpoca01",2013,1,"HOU","AL",64,191,16,43,5,0,7,20,0,0,10,60,1,7,1,1,3
"cozarza01",2013,1,"CIN","NL",151,567,74,144,30,3,12,63,0,0,26,102,2,2,13,10,18
"craigal01",2013,1,"SLN","NL",134,508,71,160,29,2,13,97,2,0,40,100,2,10,0,5,12
"crawfbr01",2013,1,"SFN","NL",149,499,52,124,24,3,9,43,1,2,42,96,6,5,1,3,10
"crawfca02",2013,1,"LAN","NL",116,435,62,123,30,3,6,31,15,4,28,66,2,3,0,2,4
"crispco01",2013,1,"OAK","AL",131,513,93,134,22,3,22,66,21,5,61,65,3,0,2,8,7
"crowetr01",2013,1,"HOU","AL",60,165,18,36,7,1,1,13,6,1,16,39,0,0,0,0,3
"cruzne02",2013,1,"TEX","AL",109,413,49,110,18,0,27,76,5,1,35,109,2,4,0,4,14
"cuddymi01",2013,1,"COL","NL",130,489,74,162,31,3,20,84,10,3,46,100,5,2,0,3,13
"danksjo02",2013,1,"CHA","AL",79,160,15,37,7,0,5,12,7,2,18,57,0,1,0,0,5
"davisch02",2013,1,"BAL","AL",160,584,103,167,42,1,53,138,4,1,72,199,12,10,0,7,4
"davisik02",2013,1,"NYN","NL",103,317,37,65,14,0,9,33,4,0,57,101,5,1,0,2,9
"davisra01",2013,1,"TOR","AL",108,331,49,86,16,2,6,24,45,6,21,67,0,5,1,2,8
"deazaal01",2013,1,"CHA","AL",153,607,84,160,27,4,17,62,20,8,50,147,1,6,6,6,8
"dejesda01",2013,1,"CHN","NL",84,284,39,71,19,3,6,27,3,0,29,55,0,5,0,0,3
"denorch01",2013,1,"SDN","NL",144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13
"derosma01",2013,1,"TOR","AL",88,204,23,48,12,1,7,36,0,0,28,49,1,1,0,3,8
"descada01",2013,1,"SLN","NL",123,328,43,78,25,1,5,43,6,3,22,56,5,3,3,2,7
"desmoia01",2013,1,"WAS","NL",158,600,77,168,38,3,20,80,21,6,43,145,3,5,2,5,16
"dickeco01",2013,1,"COL","NL",69,194,32,51,13,5,5,17,2,2,16,41,0,0,1,2,1
"dietrde01",2013,1,"MIA","NL",57,215,32,46,10,2,9,23,1,0,11,56,1,7,0,0,1
"dirksan01",2013,1,"DET","AL",131,438,60,112,16,2,9,37,7,1,42,84,2,2,1,1,6
"dobbsgr01",2013,1,"MIA","NL",114,237,21,54,11,0,2,22,1,1,22,40,6,5,0,3,5
"dominma01",2013,1,"HOU","AL",152,543,56,131,25,0,21,77,0,1,30,96,1,7,2,7,17
"donaljo02",2013,1,"OAK","AL",158,579,89,174,37,3,24,93,5,2,76,110,2,6,1,6,15
"doumiry01",2013,1,"MIN","AL",135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13
"doziebr01",2013,1,"MIN","AL",147,558,72,136,33,4,18,66,14,7,51,120,0,6,3,4,14
"drewst01",2013,1,"BOS","AL",124,442,57,112,29,8,13,67,6,0,54,124,3,1,0,4,9
"dudalu01",2013,1,"NYN","NL",100,318,42,71,16,0,15,33,0,3,55,102,4,9,0,2,1
"dunnad01",2013,1,"CHA","AL",149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2
"dysonja01",2013,1,"KCA","AL",87,213,30,55,9,4,2,17,34,6,21,45,1,1,3,1,4
"eatonad02",2013,1,"ARI","NL",66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4
"ellisaj01",2013,1,"LAN","NL",115,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11
"ellisma01",2013,1,"LAN","NL",126,433,46,117,13,2,6,48,4,1,26,74,2,10,6,5,5
"ellsbja01",2013,1,"BOS","AL",134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12
"encared01",2013,1,"TOR","AL",142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20
"escobal02",2013,1,"KCA","AL",158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12
"escobed01",2013,1,"MIN","AL",66,165,23,39,5,2,3,10,0,2,11,34,0,0,2,1,0
"escobyu01",2013,1,"TBA","AL",153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19
"espinda01",2013,1,"WAS","NL",44,158,11,25,9,0,3,12,1,0,4,47,0,3,1,1,1
"ethiean01",2013,1,"LAN","NL",142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9
"federti01",2013,1,"LAN","NL",56,160,12,37,8,0,4,16,0,0,10,56,5,0,2,1,5
"fieldpr01",2013,1,"DET","AL",162,624,82,174,36,0,25,106,1,1,75,117,5,9,0,4,20
"flahery01",2013,1,"BAL","AL",85,246,28,55,11,0,10,27,2,0,19,62,3,5,1,0,2
"floripe01",2013,1,"MIN","AL",134,403,44,89,17,0,9,44,15,6,33,115,1,2,5,3,7
"flowety01",2013,1,"CHA","AL",84,256,24,50,11,0,10,24,0,1,14,94,1,4,0,1,9
"forsylo01",2013,1,"SDN","NL",75,220,22,47,6,1,6,19,6,1,19,54,2,2,1,1,5
"fowlede01",2013,1,"COL","NL",119,415,71,109,18,3,12,42,19,9,65,105,1,6,4,2,5
"francje02",2013,1,"KCA","AL",59,183,19,38,8,2,3,13,2,0,8,49,2,2,0,0,5
"francju02",2013,2,"MIL","NL",89,240,26,53,10,1,13,32,0,1,25,95,3,3,0,2,3
"frandke01",2013,1,"PHI","NL",119,252,27,59,10,1,5,26,1,0,12,29,0,11,1,2,10
"frankni01",2013,1,"SEA","AL",102,369,38,83,20,1,12,45,6,1,42,113,1,0,0,1,2
"frazito01",2013,1,"CIN","NL",150,531,63,124,29,3,19,73,6,5,50,125,1,14,2,3,14
"freemfr01",2013,1,"ATL","NL",147,551,89,176,27,2,23,109,1,0,66,121,10,7,0,5,10
"freesda01",2013,1,"SLN","NL",138,462,53,121,26,1,9,60,1,2,47,106,1,9,0,3,25
"freimna01",2013,1,"OAK","AL",80,190,10,52,8,1,4,24,0,0,14,31,0,2,0,2,8
"fuldsa01",2013,1,"TBA","AL",119,176,25,35,0,3,2,17,8,2,17,28,0,1,4,2,6
"galvifr01",2013,1,"PHI","NL",70,205,13,48,5,4,6,19,1,0,13,45,2,1,3,0,5
"garciav01",2013,2,"CHA","AL",42,161,19,49,4,2,5,21,3,2,5,38,0,1,0,1,5
"gardnbr01",2013,1,"NYA","AL",145,539,81,147,33,10,8,52,24,8,52,127,1,8,7,3,8
"gattiev01",2013,1,"ATL","NL",105,354,44,86,21,0,21,65,0,0,21,81,4,4,0,3,10
"gennesc01",2013,1,"MIL","NL",69,213,29,69,11,2,6,21,2,1,10,42,0,1,5,1,0
"gentrcr01",2013,1,"TEX","AL",106,246,39,69,12,4,2,22,24,3,29,46,2,8,3,1,5
"getzch01",2013,1,"KCA","AL",78,209,29,46,6,1,1,18,16,3,20,24,3,0,8,0,9
"giambja01",2013,1,"CLE","AL",71,186,21,34,8,0,9,31,0,1,23,56,0,4,0,3,8
"gillaco01",2013,1,"CHA","AL",134,408,46,100,14,3,13,40,0,1,37,79,4,1,0,6,7
"goldspa01",2013,1,"ARI","NL",160,602,103,182,36,3,36,125,15,7,99,145,19,3,0,5,25
"gomesjo01",2013,1,"BOS","AL",116,312,49,77,17,0,13,52,1,0,43,89,3,6,0,5,6
"gomesya01",2013,1,"CLE","AL",88,293,45,86,18,2,11,38,2,0,18,67,0,7,0,4,12
"gomezca01",2013,1,"MIL","NL",147,536,80,152,27,10,24,73,40,7,37,146,2,10,1,6,11
"gonzaad01",2013,1,"LAN","NL",157,583,69,171,32,0,22,100,1,0,47,98,6,1,0,10,12
